# Data Browser Export
# Version: 1.0
# Start: 2008/04/24 08:00:10.725000000
# End: 2008/04/24 18:00:00.000000000
# Source: Raw
# Spreadsheet: true
# With Severity/Status: false
# Format: Exponential (precision: 4 digits)
#
# Data is in TAB-delimited columns, should import into e.g. Excel

# PV: RTBT_Diag:BCM25I:Power1
# 
# Archives:
# 1) - All -
# 2) - All - (last restart)

#  Time	RTBT_Diag:BCM25I:Power1
2008/04/24 13:38:22.272616666	2.0000E2
2008/04/24 13:38:22.605959666	1.6600E2
2008/04/24 13:38:22.939304666	1.5700E2
2008/04/24 13:38:23.272651666	1.1100E2
2008/04/24 13:38:23.605998666	7.4000E1
2008/04/24 13:38:23.939347666	3.7000E1
2008/04/24 13:38:24.272697666	2.1000E1
2008/04/24 13:38:24.606048666	3.6000E1
2008/04/24 13:38:24.939401666	6.6000E1
2008/04/24 13:38:25.272756666	1.0200E2
2008/04/24 13:38:25.606112666	1.0900E2
2008/04/24 13:38:25.939469666	1.2500E2
2008/04/24 13:38:26.272826666	1.3600E2
2008/04/24 13:38:26.606185666	1.4100E2
2008/04/24 13:38:26.939546666	1.3500E2
2008/04/24 13:38:27.272909666	1.1800E2
2008/04/24 13:38:27.606273666	8.1000E1
2008/04/24 13:38:27.939639666	3.5000E1
2008/04/24 13:38:28.273007666	0.0000E0
2008/04/24 13:38:28.606375666	5.0000E0
2008/04/24 13:38:28.939744666	3.7000E1
2008/04/24 13:38:29.273112666	4.7000E1
2008/04/24 13:38:29.606480666	5.2000E1
2008/04/24 13:38:29.939850666	2.0000E1
2008/04/24 13:38:30.273220666	2.5000E1
2008/04/24 13:38:30.606592666	3.6000E1
2008/04/24 13:38:30.939962666	5.6000E1
2008/04/24 13:38:31.273331666	7.2000E1
2008/04/24 13:38:31.606701666	9.1000E1
2008/04/24 13:38:31.940069666	8.1000E1
2008/04/24 13:38:32.273437666	8.7000E1
2008/04/24 13:38:32.940172666	1.1700E2
2008/04/24 13:38:33.273540666	1.4500E2
2008/04/24 13:38:33.606910666	1.2700E2
2008/04/24 13:38:33.940282666	1.0000E2
2008/04/24 13:38:34.273655666	4.0000E1
2008/04/24 13:38:34.607030666	3.5000E1
2008/04/24 13:38:34.940407666	3.0000E1
2008/04/24 13:38:35.273784666	2.5000E1
2008/04/24 13:38:35.607162666	1.0000E1
2008/04/24 13:38:35.940542666	0.0000E0
2008/04/24 13:38:36.607308666	5.0000E0
2008/04/24 13:38:37.607466666	0.0000E0
2008/04/24 13:38:40.274587666	5.0000E0
2008/04/24 13:38:40.607978666	2.0000E1
2008/04/24 13:38:40.941368666	6.0000E1
2008/04/24 13:38:41.274757666	1.0900E2
2008/04/24 13:38:41.608144666	1.1500E2
2008/04/24 13:38:41.941533666	7.5000E1
2008/04/24 13:38:42.274923666	4.1000E1
2008/04/24 13:38:42.608314666	8.6000E1
2008/04/24 13:38:42.941705666	1.2700E2
2008/04/24 13:38:43.275094666	1.4100E2
2008/04/24 13:38:43.608482666	1.1200E2
2008/04/24 13:38:43.941868666	8.8000E1
2008/04/24 13:38:44.275254666	5.9000E1
2008/04/24 13:38:44.608639666	3.8000E1
2008/04/24 13:38:44.942023666	2.6000E1
2008/04/24 13:38:45.275409666	7.2000E1
2008/04/24 13:38:46.275570666	2.5000E1
2008/04/24 13:38:46.608957666	1.0000E1
2008/04/24 13:38:47.275728666	5.2000E1
2008/04/24 13:38:47.609113666	1.3200E2
2008/04/24 13:38:47.942495666	2.1000E2
2008/04/24 13:38:48.275875666	2.6100E2
2008/04/24 13:38:48.609254666	2.9400E2
2008/04/24 13:38:48.942631666	3.3600E2
2008/04/24 13:38:49.276006666	3.4300E2
2008/04/24 13:38:49.609380666	3.2500E2
2008/04/24 13:38:49.942753666	2.9300E2
2008/04/24 13:38:50.276124666	2.8800E2
2008/04/24 13:38:50.609495666	3.0700E2
2008/04/24 13:38:50.942866666	3.3300E2
2008/04/24 13:38:51.276236666	3.5600E2
2008/04/24 13:38:51.942975666	3.6900E2
2008/04/24 13:38:52.609711666	3.7800E2
2008/04/24 13:38:52.943079666	3.6800E2
2008/04/24 13:38:53.609815666	3.5500E2
2008/04/24 13:38:53.943185666	3.5000E2
2008/04/24 13:38:54.609925666	3.7300E2
2008/04/24 13:38:54.943293666	3.8300E2
2008/04/24 13:38:55.610030666	3.9000E2
2008/04/24 13:38:56.276765666	3.6000E2
2008/04/24 13:38:56.610132666	3.5400E2
2008/04/24 13:38:56.943498666	3.4400E2
2008/04/24 13:38:57.276863666	3.6300E2
2008/04/24 13:38:57.610226666	3.4300E2
2008/04/24 13:38:57.943591666	3.3300E2
2008/04/24 13:38:58.276956666	3.2000E2
2008/04/24 13:38:58.610323666	3.3100E2
2008/04/24 13:38:58.943689666	3.5100E2
2008/04/24 13:38:59.277056666	3.7700E2
2008/04/24 13:38:59.610423666	3.8700E2
2008/04/24 13:38:59.943792666	3.7300E2
2008/04/24 13:39:00.277161666	3.6900E2
2008/04/24 13:39:00.610530666	3.6500E2
2008/04/24 13:39:00.943899666	3.6000E2
2008/04/24 13:39:01.277268666	3.3100E2
2008/04/24 13:39:01.944011666	3.1000E2
2008/04/24 13:39:02.277385666	2.9800E2
2008/04/24 13:39:02.610762666	2.6900E2
2008/04/24 13:39:02.944139666	2.5600E2
2008/04/24 13:39:03.277518666	2.4900E2
2008/04/24 13:39:03.610898666	2.1700E2
2008/04/24 13:39:03.944278666	1.8800E2
2008/04/24 13:39:04.277660666	1.4500E2
2008/04/24 13:39:04.611043666	1.6100E2
2008/04/24 13:39:04.944425666	1.7800E2
2008/04/24 13:39:05.277807666	2.0900E2
2008/04/24 13:39:05.611188666	2.2200E2
2008/04/24 13:39:06.277950666	2.0800E2
2008/04/24 13:39:06.611332666	1.6800E2
2008/04/24 13:39:06.944715666	1.4100E2
2008/04/24 13:39:07.278099666	1.2800E2
2008/04/24 13:39:07.611482666	1.4700E2
2008/04/24 13:39:07.944865666	1.6100E2
2008/04/24 13:39:08.278248666	1.7400E2
2008/04/24 13:39:08.611632666	1.4300E2
2008/04/24 13:39:08.945018666	1.2200E2
2008/04/24 13:39:09.278405666	9.2000E1
2008/04/24 13:39:09.611793666	8.2000E1
2008/04/24 13:39:09.945182666	6.6000E1
2008/04/24 13:39:10.278571666	7.2000E1
2008/04/24 13:39:10.611961666	1.1800E2
2008/04/24 13:39:10.945350666	1.7000E2
2008/04/24 13:39:11.278739666	1.5800E2
2008/04/24 13:39:11.612129666	1.2400E2
2008/04/24 13:39:11.945518666	1.1000E2
2008/04/24 13:39:12.278906666	1.3500E2
2008/04/24 13:39:12.945679666	1.6300E2
2008/04/24 13:39:13.279064666	2.0300E2
2008/04/24 13:39:13.612449666	2.7100E2
2008/04/24 13:39:13.945831666	3.2100E2
2008/04/24 13:39:14.279212666	3.5300E2
2008/04/24 13:39:14.612591666	3.4900E2
2008/04/24 13:39:14.945968666	3.2500E2
2008/04/24 13:39:15.612720666	3.4500E2
2008/04/24 13:39:15.946095666	3.7400E2
2008/04/24 13:39:16.279470666	3.6500E2
2008/04/24 13:39:16.612844666	3.5400E2
2008/04/24 13:39:16.946219666	3.4600E2
2008/04/24 13:39:17.279593666	3.7000E2
2008/04/24 13:39:17.612968666	3.7500E2
2008/04/24 13:39:17.946342666	3.6500E2
2008/04/24 13:39:18.279716666	3.3800E2
2008/04/24 13:39:18.946465666	3.5100E2
2008/04/24 13:39:19.279840666	3.7000E2
2008/04/24 13:39:19.613213666	3.6600E2
2008/04/24 13:39:19.946587666	3.6200E2
2008/04/24 13:39:20.279960666	3.3700E2
2008/04/24 13:39:20.946705666	3.2000E2
2008/04/24 13:39:21.280076666	3.2400E2
2008/04/24 13:39:21.613446666	3.1700E2
2008/04/24 13:39:21.946815666	2.9900E2
2008/04/24 13:39:22.946922666	3.0900E2
2008/04/24 13:39:23.280291666	3.0500E2
2008/04/24 13:39:23.613659666	2.9000E2
2008/04/24 13:39:23.947026666	2.8200E2
2008/04/24 13:39:24.280392666	2.7000E2
2008/04/24 13:39:24.613758666	2.5700E2
2008/04/24 13:39:24.947123666	2.2300E2
2008/04/24 13:39:25.280488666	1.6400E2
2008/04/24 13:39:25.613853666	1.3700E2
2008/04/24 13:39:25.947217666	1.1100E2
2008/04/24 13:39:26.280580666	8.5000E1
2008/04/24 13:39:26.613943666	3.5000E1
2008/04/24 13:39:26.947304666	2.5000E1
2008/04/24 13:39:27.280665666	1.5000E1
2008/04/24 13:39:27.947385666	5.0000E0
2008/04/24 13:39:28.614102666	1.0000E1
2008/04/24 13:39:28.947460666	1.5000E1
2008/04/24 13:39:29.280816666	3.0000E1
2008/04/24 13:39:29.614171666	2.5000E1
2008/04/24 13:39:29.947524666	2.0000E1
2008/04/24 13:39:30.280875666	5.0000E0
2008/04/24 13:39:30.930907666	0.0000E0
2008/04/24 13:39:33.264333666	5.0000E0
2008/04/24 13:39:34.264371666	0.0000E0
2008/04/24 13:39:42.264520666	5.0000E0
2008/04/24 13:39:42.614527666	1.6000E1
2008/04/24 13:39:42.931200666	3.1000E1
2008/04/24 13:39:43.264542666	2.6000E1
2008/04/24 13:39:43.597886666	2.0000E1
2008/04/24 13:39:44.264575666	6.9000E1
2008/04/24 13:39:44.597922666	1.3200E2
2008/04/24 13:39:44.931271666	1.5600E2
2008/04/24 13:39:45.264621666	1.7600E2
2008/04/24 13:39:45.931321666	2.2500E2
2008/04/24 13:39:46.264671666	2.5800E2
2008/04/24 13:39:46.598022666	2.8400E2
2008/04/24 13:39:46.931374666	3.1000E2
2008/04/24 13:39:47.598080666	3.0200E2
2008/04/24 13:39:48.264787666	3.1800E2
2008/04/24 13:39:48.598141666	3.5200E2
2008/04/24 13:39:49.264854666	3.5700E2
2008/04/24 13:39:49.598211666	3.3700E2
2008/04/24 13:39:49.931567666	3.2300E2
2008/04/24 13:39:50.264922666	3.1200E2
2008/04/24 13:39:50.598277666	3.2000E2
2008/04/24 13:39:50.931632666	3.1300E2
2008/04/24 13:39:51.598342666	2.9800E2
2008/04/24 13:39:51.931697666	3.1100E2
2008/04/24 13:39:52.598406666	3.1900E2
2008/04/24 13:39:53.265114666	3.0000E2
2008/04/24 13:39:53.931821666	2.5400E2
2008/04/24 13:39:54.265173666	2.4900E2
2008/04/24 13:39:54.598524666	2.0800E2
2008/04/24 13:39:54.931874666	1.6300E2
2008/04/24 13:39:55.265223666	7.8000E1
2008/04/24 13:39:55.598571666	2.0000E1
2008/04/24 13:39:55.931918666	0.0000E0
2008/04/24 13:39:57.265293666	2.1000E1
2008/04/24 13:39:57.598639666	7.3000E1
2008/04/24 13:39:57.931987666	1.6000E2
2008/04/24 13:39:58.265336666	1.9100E2
2008/04/24 13:39:58.598686666	1.9500E2
2008/04/24 13:39:58.932035666	1.7000E2
2008/04/24 13:39:59.265385666	2.0300E2
2008/04/24 13:39:59.598734666	2.1900E2
2008/04/24 13:39:59.932084666	2.5000E2
2008/04/24 13:40:00.265434666	2.6000E2
2008/04/24 13:40:00.598786666	2.9200E2
2008/04/24 13:40:00.932139666	3.0500E2
2008/04/24 13:40:01.265492666	3.1900E2
2008/04/24 13:40:01.932201666	3.3800E2
2008/04/24 13:40:02.265557666	3.4900E2
2008/04/24 13:40:02.598915666	3.6400E2
2008/04/24 13:40:02.932275666	3.5800E2
2008/04/24 13:40:03.265635666	3.3500E2
2008/04/24 13:40:04.265722666	3.4200E2
2008/04/24 13:40:04.599088666	2.9800E2
2008/04/24 13:40:04.932455666	2.5100E2
2008/04/24 13:40:05.265825666	1.9000E2
2008/04/24 13:40:05.599195666	1.3800E2
2008/04/24 13:40:05.932568666	8.1000E1
2008/04/24 13:40:06.265942666	3.5000E1
2008/04/24 13:40:06.599319666	2.0000E1
2008/04/24 13:40:06.932696666	3.0000E1
2008/04/24 13:40:07.266075666	5.6000E1
2008/04/24 13:40:07.599456666	7.1000E1
2008/04/24 13:40:07.932837666	9.7000E1
2008/04/24 13:40:08.266219666	1.1600E2
2008/04/24 13:40:08.599602666	1.2100E2
2008/04/24 13:40:09.266372666	1.3000E2
2008/04/24 13:40:09.599758666	1.7300E2
2008/04/24 13:40:10.266535666	1.6000E2
2008/04/24 13:40:10.599926666	1.4400E2
2008/04/24 13:40:11.266711666	1.6000E2
2008/04/24 13:40:12.266890666	1.3000E2
2008/04/24 13:40:12.600283666	1.1900E2
2008/04/24 13:40:12.933678666	1.0900E2
2008/04/24 13:40:13.267072666	1.1500E2
2008/04/24 13:40:13.933861666	1.2900E2
2008/04/24 13:40:14.267254666	1.5500E2
2008/04/24 13:40:14.600647666	1.2400E2
2008/04/24 13:40:14.934038666	8.2000E1
2008/04/24 13:40:15.267429666	3.5000E1
2008/04/24 13:40:15.600819666	3.0000E1
2008/04/24 13:40:15.934209666	4.5000E1
2008/04/24 13:40:16.267598666	4.0000E1
2008/04/24 13:40:16.600986666	5.6000E1
2008/04/24 13:40:16.934375666	3.1000E1
2008/04/24 13:40:17.267765666	3.6000E1
2008/04/24 13:40:17.601156666	2.5000E1
2008/04/24 13:40:17.934548666	4.0000E1
2008/04/24 13:40:18.267942666	8.7000E1
2008/04/24 13:40:18.601338666	9.2000E1
2008/04/24 13:40:18.934734666	1.0200E2
2008/04/24 13:40:19.268133666	6.0000E1
2008/04/24 13:40:19.601534666	4.5000E1
2008/04/24 13:40:19.934936666	1.5000E1
2008/04/24 13:40:20.268340666	5.0000E0
2008/04/24 13:40:20.601746666	1.0000E1
2008/04/24 13:40:21.268564666	1.5000E1
2008/04/24 13:40:21.601976666	1.0000E1
2008/04/24 13:40:21.935390666	2.0000E1
2008/04/24 13:40:22.268806666	5.5000E1
2008/04/24 13:40:22.602223666	7.5000E1
2008/04/24 13:40:22.935642666	9.6000E1
2008/04/24 13:40:23.269064666	1.4100E2
2008/04/24 13:40:23.602487666	2.0200E2
2008/04/24 13:40:23.935912666	2.1900E2
2008/04/24 13:40:24.269339666	1.7700E2
2008/04/24 13:40:24.602768666	9.1000E1
2008/04/24 13:40:24.936199666	4.3000E1
2008/04/24 13:40:25.269632666	0.0000E0
2008/04/24 13:45:51.281877666	5.0000E0
2008/04/24 13:45:52.281944666	1.5000E1
2008/04/24 13:45:52.615297666	4.6000E1
2008/04/24 13:45:52.948650666	8.6000E1
2008/04/24 13:45:53.615352666	8.1000E1
2008/04/24 13:45:53.948701666	5.7000E1
2008/04/24 13:45:54.615396666	4.1000E1
2008/04/24 13:45:54.948742666	3.5000E1
2008/04/24 13:45:55.282086666	2.5000E1
2008/04/24 13:45:55.615430666	4.1000E1
2008/04/24 13:45:55.948775666	6.1000E1
2008/04/24 13:45:56.282120666	1.1300E2
2008/04/24 13:45:56.615464666	1.3500E2
2008/04/24 13:45:56.948808666	1.5800E2
2008/04/24 13:45:57.282151666	1.5200E2
2008/04/24 13:45:57.615493666	2.1000E2
2008/04/24 13:45:57.948832666	2.7600E2
2008/04/24 13:45:58.282170666	3.4300E2
2008/04/24 13:45:58.615506666	3.5400E2
2008/04/24 13:45:59.282172666	3.7700E2
2008/04/24 13:45:59.615503666	3.9800E2
2008/04/24 13:46:00.282160666	3.6800E2
2008/04/24 13:46:00.615486666	3.1300E2
2008/04/24 13:46:00.948811666	2.2400E2
2008/04/24 13:46:01.282133666	1.1900E2
2008/04/24 13:46:01.615453666	3.6000E1
2008/04/24 13:46:01.948772666	1.5000E1
2008/04/24 13:46:02.282089666	2.5000E1
2008/04/24 13:46:02.948719666	2.0000E1
2008/04/24 13:46:03.282030666	5.0000E0
2008/04/24 13:46:03.615340666	1.0000E1
2008/04/24 13:46:03.948649666	5.0000E0
2008/04/24 13:46:04.615266666	0.0000E0
2008/04/24 13:46:10.281431666	1.5000E1
2008/04/24 13:46:10.614737666	2.5000E1
2008/04/24 13:46:10.948044666	3.5000E1
2008/04/24 13:46:11.281351666	4.5000E1
2008/04/24 13:46:11.614658666	5.0000E1
2008/04/24 13:46:11.947965666	5.5000E1
2008/04/24 13:46:12.281271666	5.0000E1
2008/04/24 13:46:12.614578666	5.5000E1
2008/04/24 13:46:12.947885666	5.0000E1
2008/04/24 13:46:13.614501666	4.1000E1
2008/04/24 13:46:13.947808666	3.1000E1
2008/04/24 13:46:14.614419666	5.7000E1
2008/04/24 13:46:14.947725666	7.2000E1
2008/04/24 13:46:15.281031666	7.7000E1
2008/04/24 13:46:15.614337666	5.5000E1
2008/04/24 13:46:15.947643666	5.0000E1
2008/04/24 13:46:16.280948666	3.5000E1
2008/04/24 13:46:16.614255666	2.5000E1
2008/04/24 13:46:16.947562666	3.6000E1
2008/04/24 13:46:17.280869666	4.6000E1
2008/04/24 13:46:17.947480666	3.0000E1
2008/04/24 13:46:18.280786666	2.5000E1
2008/04/24 13:46:18.614093666	4.5000E1
2008/04/24 13:46:18.947399666	5.5000E1
2008/04/24 13:46:19.280704666	5.0000E1
2008/04/24 13:46:19.614009666	3.5000E1
2008/04/24 13:46:19.947315666	2.5000E1
2008/04/24 13:46:20.280620666	1.5000E1
2008/04/24 13:46:20.613923666	5.0000E0
2008/04/24 13:46:20.947226666	0.0000E0
2008/04/24 13:46:21.280527666	5.0000E0
2008/04/24 13:46:21.613829666	1.0000E1
2008/04/24 13:46:21.947132666	1.5000E1
2008/04/24 13:46:22.280434666	1.0000E1
2008/04/24 13:46:22.613735666	5.0000E0
2008/04/24 13:46:22.947034666	0.0000E0
2008/04/24 13:46:26.613287666	5.0000E0
2008/04/24 13:46:26.946587666	2.5000E1
2008/04/24 13:46:27.279887666	3.0000E1
2008/04/24 13:46:27.946484666	2.0000E1
2008/04/24 13:46:28.279783666	3.1000E1
2008/04/24 13:46:28.613082666	3.6000E1
2008/04/24 13:46:29.279682666	2.5000E1
2008/04/24 13:46:29.612983666	3.1000E1
2008/04/24 13:46:29.946282666	4.7000E1
2008/04/24 13:46:30.279581666	6.2000E1
2008/04/24 13:46:30.612880666	5.6000E1
2008/04/24 13:46:30.946179666	4.0000E1
2008/04/24 13:46:31.279478666	2.5000E1
2008/04/24 13:46:31.946074666	3.5000E1
2008/04/24 13:46:32.612671666	4.5000E1
2008/04/24 13:46:32.945970666	2.5000E1
2008/04/24 13:46:33.612565666	1.0000E1
2008/04/24 13:46:34.279159666	5.0000E0
2008/04/24 13:46:34.612454666	1.0000E1
2008/04/24 13:46:34.945749666	2.5000E1
2008/04/24 13:46:35.612340666	1.5000E1
2008/04/24 13:46:35.945634666	0.0000E0
2008/04/24 13:46:38.278659666	5.0000E0
2008/04/24 13:46:39.278530666	2.5000E1
2008/04/24 13:46:39.611822666	3.5000E1
2008/04/24 13:46:39.945115666	4.6000E1
2008/04/24 13:46:40.278411666	2.6000E1
2008/04/24 13:46:40.611708666	1.6000E1
2008/04/24 13:46:40.945006666	1.0000E1
2008/04/24 13:46:41.278304666	5.8000E1
2008/04/24 13:46:41.611604666	1.2800E2
2008/04/24 13:46:41.944904666	1.8100E2
2008/04/24 13:46:42.278205666	2.0400E2
2008/04/24 13:46:42.611507666	2.2000E2
2008/04/24 13:46:42.944808666	2.5400E2
2008/04/24 13:46:43.278110666	2.8900E2
2008/04/24 13:46:43.611414666	3.1500E2
2008/04/24 13:46:43.944719666	3.4200E2
2008/04/24 13:46:44.278024666	3.3600E2
2008/04/24 13:46:44.944632666	3.3200E2
2008/04/24 13:46:45.944543666	3.2700E2
2008/04/24 13:46:46.277848666	3.5400E2
2008/04/24 13:46:46.611153666	3.5800E2
2008/04/24 13:46:46.944459666	3.7100E2
2008/04/24 13:46:47.611074666	3.8200E2
2008/04/24 13:46:47.944382666	4.0300E2
2008/04/24 13:46:48.277691666	4.1300E2
2008/04/24 13:46:48.944312666	3.8900E2
2008/04/24 13:46:49.277623666	3.7400E2
2008/04/24 13:46:49.610932666	3.7000E2
2008/04/24 13:46:50.277551666	3.8200E2
2008/04/24 13:46:50.610861666	3.9400E2
2008/04/24 13:46:50.944172666	4.0000E2
2008/04/24 13:46:51.277484666	3.8900E2
2008/04/24 13:46:51.610796666	3.7400E2
2008/04/24 13:46:51.944109666	3.4000E2
2008/04/24 13:46:52.277423666	3.5000E2
2008/04/24 13:46:52.610738666	3.6700E2
2008/04/24 13:46:52.944054666	4.0100E2
2008/04/24 13:46:53.277370666	3.8100E2
2008/04/24 13:46:53.610688666	3.5200E2
2008/04/24 13:46:53.944006666	3.4000E2
2008/04/24 13:46:54.610646666	3.3600E2
2008/04/24 13:46:54.943967666	2.9200E2
2008/04/24 13:46:55.277288666	2.5300E2
2008/04/24 13:46:55.610609666	2.4000E2
2008/04/24 13:46:55.943932666	2.7700E2
2008/04/24 13:46:56.277254666	3.2000E2
2008/04/24 13:46:56.610575666	3.3800E2
2008/04/24 13:46:57.277216666	3.2700E2
2008/04/24 13:46:58.277177666	3.2300E2
2008/04/24 13:46:58.943819666	3.1100E2
2008/04/24 13:46:59.277140666	3.4400E2
2008/04/24 13:46:59.943779666	3.7800E2
2008/04/24 13:47:00.277095666	3.8600E2
2008/04/24 13:47:00.610410666	4.0100E2
2008/04/24 13:47:00.943722666	3.9500E2
2008/04/24 13:47:01.277034666	3.8200E2
2008/04/24 13:47:01.610344666	3.6700E2
2008/04/24 13:47:01.943653666	2.6800E2
2008/04/24 13:47:02.276960666	1.4600E2
2008/04/24 13:47:02.610265666	3.9000E1
2008/04/24 13:47:02.943568666	1.0000E1
2008/04/24 13:47:03.610169666	0.0000E0
2008/04/24 13:48:02.608527666	1.0000E1
2008/04/24 13:48:02.941736666	3.1000E1
2008/04/24 13:48:03.274946666	3.6000E1
2008/04/24 13:48:03.608158666	2.6000E1
2008/04/24 13:48:03.941371666	5.0000E0
2008/04/24 13:48:04.274585666	0.0000E0
2008/04/24 13:48:04.607799666	5.0000E0
2008/04/24 13:48:04.941014666	1.0000E1
2008/04/24 13:48:05.274230666	7.5000E1
2008/04/24 13:48:05.607447666	1.7600E2
2008/04/24 13:48:05.940665666	2.8600E2
2008/04/24 13:48:06.273886666	3.2900E2
2008/04/24 13:48:06.607107666	3.4300E2
2008/04/24 13:48:06.940330666	3.4800E2
2008/04/24 13:48:07.273553666	3.7000E2
2008/04/24 13:48:07.606778666	3.7800E2
2008/04/24 13:48:08.606456666	3.8300E2
2008/04/24 13:48:09.606145666	3.5400E2
2008/04/24 13:48:09.939378666	3.0800E2
2008/04/24 13:48:10.272613666	2.3000E2
2008/04/24 13:48:10.605850666	1.3200E2
2008/04/24 13:48:10.939089666	6.3000E1
2008/04/24 13:48:11.272330666	1.6000E1
2008/04/24 13:48:11.605573666	1.1000E1
2008/04/24 13:48:11.938817666	6.0000E0
2008/04/24 13:48:12.272064666	1.0000E1
2008/04/24 13:48:12.605312666	1.5000E1
2008/04/24 13:48:12.938562666	5.5000E1
2008/04/24 13:48:13.271814666	1.3100E2
2008/04/24 13:48:13.605068666	2.0300E2
2008/04/24 13:48:13.938324666	2.1000E2
2008/04/24 13:48:14.271582666	1.2400E2
2008/04/24 13:48:14.604842666	5.2000E1
2008/04/24 13:48:14.938103666	5.0000E0
2008/04/24 13:48:15.271367666	1.0000E1
2008/04/24 13:48:15.604632666	5.0000E0
2008/04/24 13:48:16.271169666	0.0000E0
2008/04/24 13:48:27.619888666	5.0000E0
2008/04/24 13:48:30.286344666	1.0000E1
2008/04/24 13:48:30.619654666	4.2000E1
2008/04/24 13:48:30.952964666	1.0400E2
2008/04/24 13:48:31.286271666	1.8000E2
2008/04/24 13:48:31.619576666	2.2500E2
2008/04/24 13:48:32.286191666	2.1000E2
2008/04/24 13:48:32.619499666	2.3800E2
2008/04/24 13:48:32.952805666	2.7000E2
2008/04/24 13:48:33.286109666	3.0400E2
2008/04/24 13:48:33.619414666	2.5800E2
2008/04/24 13:48:33.952718666	1.9800E2
2008/04/24 13:48:34.286021666	1.1000E2
2008/04/24 13:48:34.619322666	4.6000E1
2008/04/24 13:48:34.952620666	1.0000E1
2008/04/24 13:48:35.285918666	0.0000E0
2008/04/24 13:48:35.619218666	1.5000E1
2008/04/24 13:48:36.285821666	2.5000E1
2008/04/24 13:48:36.619125666	1.5000E1
2008/04/24 13:48:37.285738666	1.0000E1
2008/04/24 13:48:37.619046666	5.0000E0
2008/04/24 13:48:37.952354666	1.0000E1
2008/04/24 13:48:38.285665666	5.0000E0
2008/04/24 13:48:38.618978666	1.0000E1
2008/04/24 13:48:39.618927666	2.0000E1
2008/04/24 13:48:39.952247666	5.8000E1
2008/04/24 13:48:40.285568666	6.8000E1
2008/04/24 13:48:40.618892666	6.3000E1
2008/04/24 13:48:41.285543666	7.3000E1
2008/04/24 13:48:41.618871666	1.0500E2
2008/04/24 13:48:41.952202666	9.5000E1
2008/04/24 13:48:42.618867666	5.6000E1
2008/04/24 13:48:42.952200666	2.5000E1
2008/04/24 13:48:43.285532666	5.0000E0
2008/04/24 13:48:43.618863666	1.0000E1
2008/04/24 13:48:44.618848666	0.0000E0
2008/04/24 13:48:47.285447666	1.0000E1
2008/04/24 13:48:47.618767666	4.5000E1
2008/04/24 13:48:47.952084666	7.0000E1
2008/04/24 13:48:48.285400666	7.5000E1
2008/04/24 13:48:48.618714666	4.0000E1
2008/04/24 13:48:48.952026666	2.0000E1
2008/04/24 13:48:49.285337666	4.7000E1
2008/04/24 13:48:49.618647666	1.0400E2
2008/04/24 13:48:49.951955666	1.8300E2
2008/04/24 13:48:50.285261666	2.4700E2
2008/04/24 13:48:50.618565666	3.1000E2
2008/04/24 13:48:50.951868666	3.6000E2
2008/04/24 13:48:51.285169666	3.4700E2
2008/04/24 13:48:52.285063666	3.7200E2
2008/04/24 13:48:52.618358666	3.8100E2
2008/04/24 13:48:52.951652666	3.6800E2
2008/04/24 13:48:53.618233666	3.5600E2
2008/04/24 13:48:53.951522666	3.4100E2
2008/04/24 13:48:54.284809666	2.6200E2
2008/04/24 13:48:54.618095666	1.8300E2
2008/04/24 13:48:54.951380666	1.3700E2
2008/04/24 13:48:55.284663666	1.1300E2
2008/04/24 13:48:55.617947666	8.7000E1
2008/04/24 13:48:55.951230666	3.5000E1
2008/04/24 13:48:56.284512666	2.0000E1
2008/04/24 13:48:56.617794666	1.0000E1
2008/04/24 13:48:56.951075666	1.6000E1
2008/04/24 13:48:57.284355666	2.1000E1
2008/04/24 13:48:57.617633666	1.6000E1
2008/04/24 13:48:57.950910666	5.0000E0
2008/04/24 13:48:58.284184666	0.0000E0
2008/04/24 13:49:03.283246666	6.0000E0
2008/04/24 13:49:04.949586666	1.0000E1
2008/04/24 13:49:05.282856666	5.0000E0
2008/04/24 13:49:05.949398666	0.0000E0
2008/04/24 13:49:18.946530666	5.0000E0
2008/04/24 13:49:19.613056666	2.0000E1
2008/04/24 13:49:19.946322666	1.1100E2
2008/04/24 13:49:20.279589666	2.1500E2
2008/04/24 13:49:20.612859666	3.1200E2
2008/04/24 13:49:20.946130666	3.4700E2
2008/04/24 13:49:21.612676666	3.5200E2
2008/04/24 13:49:21.945950666	3.4300E2
2008/04/24 13:49:22.279224666	3.6500E2
2008/04/24 13:49:22.612499666	3.7900E2
2008/04/24 13:49:22.945775666	3.9500E2
2008/04/24 13:49:23.279053666	4.0700E2
2008/04/24 13:49:23.612332666	4.1200E2
2008/04/24 13:49:24.945450666	3.9000E2
2008/04/24 13:49:25.278729666	3.7100E2
2008/04/24 13:49:25.612011666	3.6600E2
2008/04/24 13:49:25.945292666	3.8700E2
2008/04/24 13:49:26.278572666	3.9500E2
2008/04/24 13:49:26.945132666	3.7900E2
2008/04/24 13:49:27.278413666	3.7300E2
2008/04/24 13:49:27.611694666	3.3600E2
2008/04/24 13:49:27.944975666	3.4200E2
2008/04/24 13:49:28.278258666	3.5400E2
2008/04/24 13:49:28.611541666	3.8700E2
2008/04/24 13:49:28.944824666	3.9700E2
2008/04/24 13:49:29.278108666	4.0100E2
2008/04/24 13:49:29.944676666	3.7800E2
